[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/TranslateYou-_v19.0-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
2f41ad7cfda7adc5    4 of   4   androidx/compose/ui/draw/CacheDrawScope$onDrawBehind$1
1cac053c8dd4e625   16 of  46   androidx/compose/material3/ShapesKt
aa6b0305983a6330    2 of   5   androidx/room/TriggerBasedInvalidationTracker$Companion
f961c6a636b85b16    7 of  13   androidx/compose/ui/autofill/PlatformAutofillManagerImpl
fdd8933345a2f93e    3 of   3   androidx/compose/foundation/text/input/internal/AndroidLegacyPlatformTextInputServiceAdapter$startInput$2$1$request$1
072902b95a8ecd62    1 of   3   androidx/compose/ui/graphics/vector/VectorComponent$1
be57a38c5f55100e    5 of   8   kotlinx/serialization/json/ClassDiscriminatorMode
491bd560d56c3b95    2 of  37   kotlin/jvm/internal/AdaptedFunctionReference
04e9280b130f4d6e    2 of   4   androidx/compose/ui/window/AndroidPopup_androidKt$LocalPopupTestTag$1
39e7ae182cd229a8    3 of   5   androidx/core/view/ViewCompat$Api23Impl
538bb16acaf0fa94    2 of   2   androidx/compose/ui/graphics/vector/PathNode$Close
313abe4f4c3291c0   10 of  36   androidx/compose/ui/platform/LazyWindowInfo
898790d797865c40   11 of  20   androidx/compose/animation/core/VectorizedSpringSpec
c7c4eb37903b0e5e    7 of  11   androidx/compose/foundation/layout/HorizontalAlignNode
0e47a667d4598ee6    2 of   4   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$LocalView$1
d247df9d1a7e853b    1 of 138   androidx/room/EntityInsertAdapter
39bbcb2db3d0f3e2   82 of 106   androidx/compose/runtime/DerivedSnapshotState$ResultRecord
92a0e02f3f2edf06  175 of 980   androidx/compose/animation/core/TransitionKt
59f00b338254423f   11 of  27   androidx/compose/ui/text/style/LineHeightStyle$Mode
9005032d4993c815    4 of   7   androidx/compose/animation/core/AnimationEndReason
a68acadb7d642385   46 of 395   retrofit2/RequestFactory$Builder
6633dde810bc59d3    5 of  18   androidx/compose/ui/layout/LayoutIdElement
c47b4b35944849bf    2 of   4   androidx/compose/ui/node/BackwardsCompatNodeKt$updateModifierLocalConsumer$1
494845fe2a491445    2 of  11   androidx/compose/ui/node/NodeCoordinator$Companion$onCommitAffectingLayerParams$1
e72c6a3edd0d02de   10 of  18   androidx/compose/ui/text/style/TextForegroundStyle
4348676cc4b09255   14 of  14   androidx/compose/animation/core/AnimationVectorsKt
e5edfc2480dcabd1    5 of  11   androidx/compose/ui/layout/VerticalRuler
59df5f28e89e1cac    2 of   4   androidx/compose/ui/node/ComposeUiNode$Companion$VirtualConstructor$1
88860120b69b6dfb    8 of 416   androidx/collection/IntSet
5f03f2ae237e9c14    3 of  17   androidx/compose/runtime/ComputedValueHolder
95ab6544f89e3aba   11 of  12   androidx/core/view/WindowInsetsCompat$Impl30
b3a7c95782b34a8d    2 of   2   androidx/compose/ui/platform/ComposeView$Companion
c80fc8532bbb7937    3 of   9   kotlinx/coroutines/CancelledContinuation
04c4283a177a695c   13 of  14   androidx/compose/ui/platform/AndroidUiDispatcher$dispatchCallback$1
e6ac9d3f32413b0e    2 of   4   androidx/compose/ui/layout/RectRulersKt
7035feb4e4e818b7    2 of   3   kotlinx/coroutines/flow/internal/SafeCollectorKt
65e5cd24b0ea0aca   26 of  62   androidx/compose/ui/platform/DisposableSaveableStateRegistry_androidKt
189bafe34581001d   10 of  19   androidx/compose/material3/tokens/ButtonXSmallTokens
3fd0ab352b266d27    4 of   5   androidx/compose/foundation/relocation/BringIntoViewRequesterKt__BringIntoViewResponderKt
664593cfe1d8e6bb    1 of   1   kotlinx/coroutines/CoroutineExceptionHandler
e8193410383756d7    1 of   2   androidx/compose/ui/platform/SubcompositionKt
9d2803c45facd3b0    3 of  18   androidx/compose/ui/autofill/AndroidFillableData
cfa28b4588c13ed7    8 of  15   androidx/compose/foundation/text/handwriting/StylusHandwritingKt
5d520134b4b5ba21    2 of   4   androidx/compose/ui/node/ComposeUiNode$Companion$SetDensity$1
5cfcba80c8dffc57    4 of   5   androidx/compose/ui/layout/HorizontalRuler$Companion
55fe04dc97c8341e    1 of  16   androidx/compose/ui/node/NodeCoordinator$Companion$SemanticsSource$1
d28cac6be92e6532   20 of  65   net/youapps/translation_engines/la/LaEngine
b57c095b3be3d538   18 of  43   androidx/compose/ui/graphics/drawscope/Stroke
75464d4169a7035e    2 of  14   kotlin/jvm/internal/FloatCompanionObject
ed18409dbaac6429   15 of  34   androidx/compose/ui/text/input/TextInputSession
4383e895002a183d   20 of  37   androidx/compose/runtime/SnapshotStateKt__SnapshotStateKt
23439ff33ceb535a   40 of 173   androidx/compose/ui/layout/WindowInsetsRulers_androidKt
44b459837c8912bd    6 of  11   androidx/compose/runtime/snapshots/StateRecord
1f30cd71dc38bd7a    1 of   4   androidx/compose/foundation/text/contextmenu/modifier/TextContextMenuGesturesModifierKt
3e5e87bd72a41843    4 of   6   androidx/compose/ui/draw/DrawBackgroundModifier
c5be0805a8a79619    9 of  10   androidx/compose/runtime/snapshots/GlobalSnapshot$takeNestedMutableSnapshot$1$1
2620a93c101b4c01    6 of 301   androidx/compose/ui/input/pointer/MotionEventAdapter
0d5b54d3fa56f0d8    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalClipboardManager$1
f22fa6ee3a8e1d46   23 of  49   androidx/compose/foundation/text/input/internal/AndroidLegacyPlatformTextInputServiceAdapter
9004b003f727a42d    8 of  24   androidx/compose/ui/graphics/ClipOp
51baf6a3398a4d9d    8 of  46   androidx/compose/foundation/text/contextmenu/modifier/TextContextMenuToolbarHandlerNode
0a1a744cced4038c    8 of  18   kotlinx/coroutines/flow/FlowKt__ShareKt$launchSharing$1$2
8598ef64f85d61bc   81 of 294   androidx/compose/ui/node/LookaheadCapablePlaceable
264aa19f033637fe    2 of   2   androidx/compose/runtime/internal/PlatformOptimizedCancellationException_jvmKt
3dcbf17ee86fb7c4    2 of  48   androidx/collection/ObjectFloatMapKt
3fd2e7885f4dd436   11 of  89   androidx/compose/ui/unit/DpSize
bda6232f90eafd41   16 of  24   okhttp3/internal/concurrent/TaskRunner$RealBackend
bc8fdf851ac3eaed    4 of   4   kotlin/collections/CollectionsKt___CollectionsKt$asSequence$$inlined$Sequence$1
fbf1164165611bf9    3 of  18   androidx/compose/ui/platform/AndroidAccessibilityManager
eb54d7b2ff1a30d1    4 of   7   okhttp3/Dns$Companion$DnsSystem
232854ce508b5440    4 of   4   androidx/compose/ui/node/MeasurePassDelegate$remeasure$1$2
924397c42348b5fe    2 of   2   com/bnyro/translate/ui/nav/Destination$About
1d49908cee2510d4    2 of   2   kotlinx/coroutines/ExecutorCoroutineDispatcher
00551fdacb88a733    4 of   4   androidx/compose/animation/AnimatedContentKt$AnimatedContent$6$1$5$1$1
0f57c5407da0a482   50 of 2200   androidx/compose/ui/platform/AndroidComposeViewAccessibilityDelegateCompat
2e0d9cd118ccd929   17 of  67   net/youapps/translation_engines/lt/LTEngine
c43a0076da022d74    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalTextInputService$1
f769286f6075ac4e    7 of  37   androidx/sqlite/driver/SupportSQLiteStatement$OtherSQLiteStatement
26386d56eb91f3c1   10 of  61   kotlinx/coroutines/android/HandlerDispatcherKt
0dfc56c61076f872  529 of 1983   androidx/compose/ui/platform/AndroidComposeView
f2b5ff3a380066ce    5 of   7   androidx/compose/ui/platform/AndroidUiDispatcher$Companion
35bd39122d3652d8    5 of  39   androidx/compose/ui/text/font/FontWeight$Companion
47f7d677b2aa5069    9 of 172   kotlinx/coroutines/flow/FlowKt__ReduceKt
289ff64427010a9e   18 of  31   androidx/compose/animation/core/SpringSpec
16ec6ea874c67fc6   75 of 285   androidx/compose/ui/node/BackwardsCompatNode
3da853bf998c44dd   24 of  39   androidx/compose/runtime/ProvidableCompositionLocal
c2b7e5ce40a7f499    2 of   4   androidx/compose/ui/focus/FocusPropertiesImpl$onExit$1
31aa739778edc998    6 of   8   androidx/compose/ui/node/LayoutNode$UsageByParent
3bb83cfe195e0d52    8 of  14   androidx/lifecycle/DefaultLifecycleObserverAdapter
f23558984c3315d4   13 of  30   androidx/compose/ui/platform/WrappedComposition
4697fedb249f2f9d   22 of  44   androidx/compose/runtime/SnapshotMutableStateImpl
cb3607a00e17f1ce    4 of  10   androidx/customview/poolingcontainer/PoolingContainerListenerHolder
7cb97189d2e86c8b    4 of   6   androidx/compose/material3/internal/SystemBarsDefaultInsets_androidKt
49740bda6e2bdfd0    2 of  37   androidx/compose/ui/input/pointer/PointerInputChangeEventProducer
cee19c431f8c5e7b   11 of  27   androidx/compose/ui/graphics/StrokeCap
bd529021e9a13784    6 of  21   androidx/compose/ui/graphics/layer/GraphicsLayer$clipDrawBlock$1
6019b37022160227    1 of  19   androidx/compose/foundation/text/TextFieldFocusModifier_androidKt$interceptDPadAndMoveFocus$1
cb7f371ed227dd1b    1 of   2   okhttp3/Authenticator$Companion$AuthenticatorNone
9ab0eb2fdf8f7d70   15 of  37   androidx/compose/runtime/SnapshotStateKt__SnapshotFlowKt$snapshotFlowImpl$1
5b9c32431fb80506    2 of   4   androidx/compose/ui/semantics/SemanticsProperties$HideFromAccessibility$1
76acfce23916c03a   11 of  56   kotlin/collections/SetsKt___SetsKt
f581ee6380c6c847    3 of   3   androidx/compose/ui/platform/ViewCompositionStrategy$Companion
9349c3d4583a9bc2    1 of  12   androidx/compose/foundation/gestures/ScrollableNode$setScrollSemanticsActions$2
cabfba6842d9a169    4 of   4   androidx/compose/ui/unit/IntOffset$Companion
08c4ec8480a4b78e    3 of   3   kotlin/sequences/SequencesKt__SequencesKt$asSequence$$inlined$Sequence$1
5ff21d49efb85e68    2 of   2   androidx/compose/ui/node/DepthSortedSetKt
667a832d4f02b93b    8 of  91   androidx/compose/ui/graphics/Color$Companion
d82888852fe18c3e    5 of   5   androidx/compose/runtime/Changes
b8f700cea1fe4ab5    1 of   9   androidx/compose/foundation/FocusedBoundsObserverNode
2df9a9f21ff90886   13 of  20   androidx/compose/ui/node/LookaheadCapablePlaceable$ResettableRulerScope
bf2d4e97b970bbbc   14 of  28   androidx/compose/foundation/text/TextFieldSize
8534c32b1d1e4879   21 of  71   androidx/core/content/res/TypedArrayUtils
9e79c1a752799edd    1 of   3   androidx/lifecycle/ViewModelProvider$special$$inlined$Key$1
e4dc1e4f19a91046    6 of  14   androidx/core/view/ViewCompat$Api21Impl$1
47a4a9ff74362911    1 of   5   com/bnyro/translate/db/dao/LanguageBookmarksDao_Impl$2
7b504bcdf0a553ba   13 of  34   okio/PeekSource
ca7fdea9d5b212e9    3 of   3   androidx/compose/foundation/text/input/internal/LegacyAdaptingPlatformTextInputModifierNodeKt
374496f31587e7a0    7 of  17   androidx/compose/foundation/layout/InsetsValues
54dffadff0a2ed32   18 of  53   androidx/compose/ui/graphics/MatrixKt
d821d9b172370036    2 of   4   androidx/lifecycle/LifecycleRegistry$Companion
712fc0ffaa1c485d   12 of  16   androidx/compose/ui/text/android/TextAlignmentAdapter
307a4a0b08f16111    8 of  11   okio/internal/DefaultSocket
b34a619862c68381    2 of   4   androidx/compose/foundation/layout/Arrangement$Vertical
2ffbf2e523e76d6e    2 of   4   com/jakewharton/retrofit2/converter/kotlinx/serialization/KotlinSerializationConverterFactory
de9ebfccf6b9447c    5 of  14   androidx/sqlite/SQLite
d2863ad7eaf4313c   15 of  61   androidx/lifecycle/viewmodel/internal/ViewModelImpl
0317821586c2f45a   36 of  44   androidx/compose/ui/node/OnPositionedDispatcher
ad7bea2516868245    3 of  15   androidx/compose/ui/layout/LookaheadCapablePlacementScope
e7718f2b78a20365    3 of  21   kotlinx/coroutines/NodeList
bfae58471d9049d9   22 of  56   androidx/compose/foundation/layout/PaddingValuesImpl
7378f95e1fd16657    1 of   3   androidx/compose/ui/draw/CacheDrawModifierNodeImpl$1
eb62f9287058f1b0  126 of 451   androidx/compose/material3/TextFieldColors
f75838f4e88b3484    4 of   7   androidx/compose/ui/draw/EmptyBuildDrawCacheParams
d64110019ab96f5c   35 of 162   okhttp3/internal/_HostnamesCommonKt
22d7bb78d7e57de0  140 of 498   androidx/compose/ui/node/TraversableNodeKt
b20fbf746be85538    2 of   2   androidx/compose/ui/graphics/drawscope/DrawContextKt
0da5b14084c44b97   18 of 170   androidx/room/InvalidationTracker
d6976d2b8f386733    8 of 137   androidx/core/view/inputmethod/EditorInfoCompat
d406b311f323c78c  130 of 184   androidx/compose/material3/tokens/PaletteTokens
3d94120e21a39d81    2 of   5   androidx/compose/foundation/lazy/LazyListState$_scrollIndicatorState$1
c62b96a6fd563e62   17 of  53   kotlin/coroutines/CombinedContext
06145f4d8ac44024    4 of 258   androidx/collection/OrderedScatterSet
f3fb0d57cc872197   12 of  17   androidx/navigation/NavBackStackEntry$Companion
76443630aa2d59e5   19 of  53   okhttp3/internal/http2/Http2
7e0f7c746f8cde4a    3 of   8   kotlinx/coroutines/BuildersKt
0470f9c435bc5bb5    1 of  32   com/bnyro/translate/ui/views/TranslationComponentKt$TranslationComponent$2$1$1
bc9154416d149605   17 of  71   androidx/compose/foundation/layout/RowColumnImplKt
dfd96ecf832ba1fa    5 of   6   okhttp3/internal/platform/Android10Platform$Companion
ed1d447b6bdcd172    3 of   3   androidx/compose/ui/unit/IntSize$Companion
4414b4949f3edc76    3 of   3   androidx/compose/ui/graphics/TransformOrigin$Companion
18ebf883b945eae1    2 of   2   com/bnyro/translate/ui/nav/Destination$History
287d1becbf22df7e    2 of   4   androidx/compose/ui/graphics/layer/GraphicsLayer$drawBlock$1
c3f08a24fc34c62f    3 of   4   androidx/compose/ui/text/TextStyle$Companion
907d1d8291036f33    2 of  10   androidx/navigation/NavGraph$Companion
bbf8b19f3d2f4499    8 of  32   kotlinx/coroutines/flow/StartedWhileSubscribed$command$1
607338e3a4be2ffa    2 of   2   okhttp3/Dns
6cff0dedda3b68fc    1 of   6   androidx/compose/ui/platform/DisposableSaveableStateRegistry_androidKt$DisposableSaveableStateRegistry$1
e93fd1f96d63a670   24 of  45   androidx/compose/ui/graphics/vector/ImageVector$Builder$GroupParams
c0a310c4ec3c4f8c    3 of  72   androidx/compose/ui/semantics/SemanticsNodeKt
675d2d5f8b8c5253    3 of   4   androidx/compose/ui/MotionDurationScale$DefaultImpls
71efad8ee72fa8ac   14 of  74   androidx/compose/ui/text/font/FontListFontFamilyTypefaceAdapter
3581de561ed606e6    1 of   3   androidx/compose/ui/platform/AndroidComposeViewAccessibilityDelegateCompat$onSendAccessibilityEvent$1
e315b395cbed288a   34 of 672   androidx/compose/ui/text/SaversKt
1b32902675afad53   35 of 113   androidx/compose/ui/graphics/colorspace/TransferParameters
c160e4e55fb169dc    2 of   2   androidx/compose/foundation/relocation/BringIntoViewRequesterKt__BringIntoViewRequesterKt
e744f4c0426a0207    1 of   4   kotlinx/serialization/SerializationException
c129ad59c60ff995    4 of  22   androidx/compose/foundation/lazy/layout/LazyLayoutBeyondBoundsModifierElement
f52130dfdec8a8da    1 of   2   kotlinx/coroutines/SupervisorJobImpl
fe5d04b0b7c69ec7    2 of  11   androidx/activity/ViewTreeOnBackPressedDispatcherOwner
599b4033724ed808   31 of 445   androidx/compose/ui/graphics/BezierKt
036ff6e894d5d2bd   14 of  22   androidx/lifecycle/ReportFragment$Companion
39ab6ae2fd86fd3a    3 of  25   com/bnyro/translate/obj/MenuItemData
ea7aac091bf74e7e   19 of  73   androidx/lifecycle/SavedStateViewModelFactory
936b60307e2a3e8f    2 of   2   androidx/compose/foundation/FocusableNode$TraverseKey
2cb1ed0330c68577    1 of  27   androidx/navigation/compose/NavHostKt$NavHost$25$1
40e6ce47d7068da4   58 of  96   androidx/core/content/res/ColorStateListInflaterCompat
de481d79c684d1b0    2 of   5   kotlin/Result$Companion
72cf992a365f89bf    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalAccessibilityManager$1
31470b545631b828    1 of   2   androidx/compose/ui/platform/AndroidComposeViewAccessibilityDelegateCompat$boundsUpdatesEventLoop$1
22cb19b518cd17a3    8 of  58   androidx/core/view/WindowInsetsCompat$Impl
c3c94db594d1cebf   17 of  65   okhttp3/CacheControl$Builder
bf3f434950b918d9  247 of 727   androidx/compose/ui/node/MeasureAndLayoutDelegate
1dfc339755120f6e   16 of 166   androidx/compose/runtime/GapPending
2c51c8570ee51efa    2 of  10   kotlin/random/AbstractPlatformRandom
28360bafa413b391    2 of   4   androidx/compose/foundation/text/contextmenu/internal/AndroidTextContextMenuToolbarProvider_androidKt$platformTextContextMenuToolbarProvider$lambda$1$0$$inlined$onDispose$1
47aef8e106a12dcf    1 of   1   androidx/compose/runtime/PersistentCompositionLocalMap
0b184d7754da8697    2 of  55   okhttp3/internal/cache/CacheInterceptor$Companion
b2b75324a111d4a1    4 of   6   androidx/compose/ui/Modifier
eaeee7e434754d55    1 of  11   androidx/compose/runtime/snapshots/SnapshotStateList$Companion$CREATOR$1
e64da7fea77ef2e7   11 of  91   androidx/compose/ui/platform/actionmodecallback/TextActionModeCallback
5dd256c06bd714e9   83 of 190   androidx/compose/runtime/internal/RememberEventDispatcher
06166bb7ea88d304    9 of  90   androidx/lifecycle/Lifecycling
7377613eed0b6b72    2 of   4   androidx/compose/animation/EnterExitTransitionKt$TransformOriginVectorConverter$2
5e556eebbacb7e47   28 of  43   androidx/compose/ui/graphics/drawscope/CanvasDrawScopeKt$asDrawTransform$1
405ac92fe714ba53    9 of  10   androidx/compose/ui/layout/SubcomposeLayoutState$setRoot$1
23071880a3a94c1d    5 of   6   androidx/compose/animation/FlingCalculatorKt
112d9a88f1af2e3d    3 of  14   androidx/compose/ui/graphics/vector/PathNode$VerticalTo
676d252295418337    4 of   4   androidx/compose/runtime/snapshots/SnapshotStateObserver$ObservedScopeMap$derivedStateObserver$1
b8564b91342fd3d2   19 of  36   androidx/compose/foundation/text/input/internal/CursorAnimationState$snapToVisibleAndAnimate$2$1
b8f9c0671a805622    1 of   3   androidx/compose/animation/AnimatedVisibilityKt$AnimatedVisibility$2
b960a8202237874a    2 of   3   androidx/compose/runtime/ParcelableSnapshotMutableFloatState$Companion
54af3355a1bdd206   38 of  40   androidx/compose/material/icons/filled/HistoryKt
7718d55f0f923991    2 of   2   androidx/navigation/NavGraphNavigator$Companion
ad5cb68028f32769    6 of   7   androidx/compose/ui/node/OwnerSnapshotObserver$onCommitAffectingLayout$1
2be00a6d0ccdd90b    2 of   2   okhttp3/logging/HttpLoggingInterceptor$Logger
f06e1c15c5d87dee    7 of  23   okhttp3/internal/http/RequestLine
5c636272ee568411    1 of   2   androidx/activity/result/ActivityResultLauncher
6cb0b58acbd486b6    1 of  15   androidx/compose/animation/EnterExitTransitionModifierNode$slideSpec$1
72b970d5f4b8828f    3 of   4   androidx/compose/ui/geometry/Rect$Companion
3ee58449ebb4c543    3 of   3   androidx/compose/material/icons/Icons
64a35249aec60c71    2 of  15   okio/internal/SocketAsyncTimeout
e290bf3b7bbcb276   12 of  17   kotlin/text/RegexOption
5cdc7e6a1b13edc6   44 of 154   okhttp3/internal/connection/RealConnectionPool
